product_category_en,Revenue,Order Date
furniture_decor,119.9,2018-03-26
auto,139.0,2018-03-26
sports_leisure,100.0,2018-03-26
sports_leisure,100.0,2018-03-26
stationery,29.3,2018-03-26
computers_accessories,24.89,2018-03-26
cool_stuff,129.0,2018-03-26
garden_tools,99.0,2018-03-26
sports_leisure,836.99,2018-03-26
garden_tools,99.0,2018-03-26
cool_stuff,110.0,2018-03-26
health_beauty,37.9,2018-03-26
baby,110.0,2018-03-26
watches_gifts,519.0,2018-03-26
watches_gifts,151.9,2018-03-26
sports_leisure,139.0,2018-03-26
health_beauty,112.0,2018-03-26
sports_leisure,45.9,2018-03-26
health_beauty,529.9,2018-03-26
watches_gifts,151.9,2018-03-26
cool_stuff,24.0,2018-03-26
cool_stuff,24.0,2018-03-26
furniture_decor,69.9,2018-03-26
computers_accessories,67.99,2018-03-26
furniture_decor,148.0,2018-03-26
bed_bath_table,49.9,2018-03-26
computers_accessories,70.9,2018-03-26
watches_gifts,151.9,2018-03-26
fashion_bags_accessories,108.0,2018-03-26
office_furniture,189.98,2018-03-26
bed_bath_table,138.5,2018-03-27
garden_tools,11.9,2018-03-27
garden_tools,12.49,2018-03-27
furniture_decor,299.99,2018-03-27
garden_tools,99.9,2018-03-27
garden_tools,51.5,2018-03-27
furniture_decor,35.0,2018-03-27
computers_accessories,139.0,2018-03-27
auto,19.0,2018-03-27
bed_bath_table,29.99,2018-03-27
bed_bath_table,29.99,2018-03-27
toys,73.9,2018-03-27
housewares,209.99,2018-03-27
computers_accessories,81.99,2018-03-27
sports_leisure,39.9,2018-03-27
cool_stuff,74.9,2018-03-27
office_furniture,186.97,2018-03-27
sports_leisure,79.0,2018-03-27
office_furniture,159.94,2018-03-27
baby,115.0,2018-03-27
office_furniture,186.97,2018-03-27
baby,115.0,2018-03-27
home_construction,55.9,2018-03-27
sports_leisure,54.0,2018-03-27
housewares,6.04,2018-03-27
furniture_decor,50.0,2018-03-27
sports_leisure,46.0,2018-03-27
cool_stuff,99.0,2018-03-27
garden_tools,12.49,2018-03-27
auto,117.3,2018-03-27
kitchen_dining_laundry_garden_furniture,695.0,2018-03-27
computers_accessories,260.0,2018-03-27
furniture_decor,35.0,2018-03-27
computers_accessories,149.0,2018-03-27
office_furniture,186.97,2018-03-27
bed_bath_table,47.9,2018-03-27
office_furniture,186.97,2018-03-27
sports_leisure,46.0,2018-03-27
computers_accessories,175.99,2018-03-27
garden_tools,39.9,2018-03-27
furniture_decor,45.0,2018-03-27
books_general_interest,29.99,2018-03-27
computers_accessories,35.99,2018-03-27
home_construction,195.0,2018-03-27
telephony,24.99,2018-03-27
home_confort,329.0,2018-03-27
computers_accessories,498.0,2018-03-27
garden_tools,39.9,2018-03-27
housewares,33.0,2018-03-27
auto,169.9,2018-03-27
bed_bath_table,135.0,2018-03-27
housewares,37.0,2018-03-27
health_beauty,152.0,2018-03-27
health_beauty,85.9,2018-03-27
computers_accessories,32.0,2018-03-27
furniture_decor,69.9,2018-03-27
auto,29.9,2018-03-27
health_beauty,315.99,2018-03-27
toys,14.9,2018-03-27
stationery,104.49,2018-03-27
furniture_decor,35.0,2018-03-27
auto,149.99,2018-03-27
office_furniture,116.99,2018-03-27
perfumery,19.9,2018-03-27
food,56.97,2018-03-27
furniture_decor,69.9,2018-03-27
furniture_decor,35.0,2018-03-27
stationery,34.9,2018-03-27
watches_gifts,39.0,2018-03-27
bed_bath_table,44.9,2018-03-27
sports_leisure,145.9,2018-03-27
cool_stuff,72.99,2018-03-27
computers_accessories,139.0,2018-03-27
health_beauty,59.0,2018-03-27
perfumery,69.0,2018-03-27
toys,77.9,2018-03-27
furniture_decor,19.99,2018-03-27
audio,14.9,2018-03-27
bed_bath_table,259.9,2018-03-27
watches_gifts,199.0,2018-03-27
sports_leisure,199.9,2018-03-27
computers_accessories,139.0,2018-03-27
furniture_decor,18.75,2018-03-27
computers_accessories,81.99,2018-03-27
computers_accessories,81.99,2018-03-27
computers_accessories,81.99,2018-03-27
electronics,97.9,2018-03-27
furniture_decor,35.0,2018-03-27
bed_bath_table,44.9,2018-03-27
books_general_interest,65.0,2018-03-27
bed_bath_table,299.0,2018-03-27
furniture_decor,69.9,2018-03-27
small_appliances,1099.0,2018-03-27
computers_accessories,47.99,2018-03-27
toys,29.0,2018-03-27
furniture_decor,56.0,2018-03-27
computers_accessories,81.99,2018-03-27
computers_accessories,149.0,2018-03-27
pet_shop,94.9,2018-03-27
health_beauty,59.99,2018-03-27
air_conditioning,24.9,2018-03-27
home_appliances,208.95,2018-03-27
computers_accessories,139.0,2018-03-27
sports_leisure,28.0,2018-03-27
bed_bath_table,69.99,2018-03-27
telephony,245.0,2018-03-27
home_construction,459.99,2018-03-27
toys,122.3,2018-03-27
fashion_bags_accessories,29.9,2018-03-27
housewares,265.0,2018-03-27
watches_gifts,151.9,2018-03-27
housewares,62.9,2018-03-27
food_drink,51.0,2018-03-27
drinks,43.0,2018-03-27
furniture_decor,35.0,2018-03-27
furniture_decor,56.0,2018-03-27
health_beauty,23.99,2018-03-27
electronics,21.9,2018-03-27
construction_tools_lights,250.0,2018-03-27
sports_leisure,98.9,2018-03-27
cool_stuff,169.99,2018-03-27
telephony,29.98,2018-03-27
perfumery,139.0,2018-03-27
audio,568.0,2018-03-27
watches_gifts,29.0,2018-03-27
bed_bath_table,53.0,2018-03-27
electronics,21.9,2018-03-27
computers_accessories,149.9,2018-03-27
computers_accessories,72.0,2018-03-27
consoles_games,38.9,2018-03-27
computers_accessories,98.9,2018-03-27
home_appliances,329.9,2018-03-27
furniture_decor,49.7,2018-03-27
kitchen_dining_laundry_garden_furniture,44.88,2018-03-27
computers_accessories,72.0,2018-03-27
baby,987.0,2018-03-27
computers_accessories,62.0,2018-03-27
sports_leisure,38.9,2018-03-27
garden_tools,126.0,2018-03-27
sports_leisure,54.9,2018-03-27
sports_leisure,149.9,2018-03-27
furniture_decor,126.69,2018-03-27
sports_leisure,179.99,2018-03-27
telephony,24.99,2018-03-27
watches_gifts,388.9,2018-03-27
sports_leisure,69.49,2018-03-27
stationery,58.9,2018-03-27
sports_leisure,69.49,2018-03-27
sports_leisure,69.49,2018-03-27
garden_tools,53.9,2018-03-27
garden_tools,179.0,2018-03-27
sports_leisure,42.9,2018-03-27
bed_bath_table,79.99,2018-03-27
perfumery,49.99,2018-03-27
construction_tools_safety,65.0,2018-03-27
health_beauty,73.9,2018-03-27
health_beauty,284.0,2018-03-27
bed_bath_table,79.99,2018-03-27
health_beauty,110.99,2018-03-27
sports_leisure,129.9,2018-03-27
computers_accessories,24.89,2018-03-27
computers_accessories,24.89,2018-03-27
computers_accessories,24.89,2018-03-27
computers_accessories,24.89,2018-03-27
telephony,24.99,2018-03-27
bed_bath_table,114.9,2018-03-27
bed_bath_table,124.9,2018-03-27
sports_leisure,139.9,2018-03-27
housewares,17.8,2018-03-27
bed_bath_table,109.0,2018-03-27
furniture_decor,49.0,2018-03-27
sports_leisure,99.0,2018-03-27
health_beauty,49.49,2018-03-27
furniture_decor,135.0,2018-03-27
bed_bath_table,143.0,2018-03-27
furniture_decor,48.9,2018-03-27
bed_bath_table,39.99,2018-03-27
christmas_supplies,79.9,2018-03-27
cool_stuff,315.0,2018-03-27
health_beauty,61.99,2018-03-27
construction_tools_construction,129.9,2018-03-27
garden_tools,500.0,2018-03-27
perfumery,43.9,2018-03-27
garden_tools,179.0,2018-03-27
stationery,47.07,2018-03-27
pet_shop,83.9,2018-03-27
pet_shop,16.9,2018-03-27
auto,119.9,2018-03-27
bed_bath_table,88.0,2018-03-27
computers_accessories,84.89,2018-03-27
computers_accessories,84.89,2018-03-27
electronics,14.4,2018-03-27
electronics,14.4,2018-03-27
health_beauty,18.5,2018-03-27
sports_leisure,43.9,2018-03-27
bed_bath_table,39.99,2018-03-27
auto,72.82,2018-03-27
bed_bath_table,306.59,2018-03-27
,119.9,2018-03-27
sports_leisure,104.9,2018-03-27
sports_leisure,104.9,2018-03-27
furniture_decor,148.0,2018-03-27
watches_gifts,550.0,2018-03-27
cool_stuff,649.99,2018-03-27
garden_tools,158.0,2018-03-27
office_furniture,149.99,2018-03-27
sports_leisure,180.0,2018-03-27
sports_leisure,74.99,2018-03-27
computers_accessories,268.0,2018-03-27
home_construction,95.2,2018-03-27
books_technical,14.95,2018-03-27
luggage_accessories,48.0,2018-03-27
sports_leisure,173.9,2018-03-27
sports_leisure,229.9,2018-03-27
sports_leisure,98.99,2018-03-27
telephony,27.99,2018-03-27
computers_accessories,16.99,2018-03-27
health_beauty,264.0,2018-03-27
electronics,23.7,2018-03-27
telephony,39.99,2018-03-27
watches_gifts,49.0,2018-03-27
toys,25.0,2018-03-27
construction_tools_construction,298.0,2018-03-27
bed_bath_table,39.99,2018-03-27
bed_bath_table,39.9,2018-03-27
sports_leisure,23.8,2018-03-27
sports_leisure,22.5,2018-03-27
office_furniture,169.9,2018-03-27
housewares,214.9,2018-03-27
toys,89.9,2018-03-27
auto,20.4,2018-03-27
electronics,23.7,2018-03-27
toys,299.99,2018-03-27
sports_leisure,199.99,2018-03-27
health_beauty,84.99,2018-03-27
office_furniture,119.99,2018-03-27
baby,49.0,2018-03-27
office_furniture,119.99,2018-03-27
bed_bath_table,49.99,2018-03-27
auto,20.4,2018-03-27
office_furniture,119.99,2018-03-27
office_furniture,119.99,2018-03-27
electronics,19.9,2018-03-27
,25.84,2018-03-27
auto,32.99,2018-03-27
computers_accessories,83.49,2018-03-27
computers_accessories,159.0,2018-03-27
office_furniture,169.99,2018-03-27
sports_leisure,18.15,2018-03-27
luggage_accessories,35.95,2018-03-27
computers_accessories,159.0,2018-03-27
bed_bath_table,84.99,2018-03-27
housewares,420.0,2018-03-27
sports_leisure,49.9,2018-03-27
sports_leisure,126.0,2018-03-27
sports_leisure,126.0,2018-03-27
computers_accessories,39.9,2018-03-27
computers_accessories,83.49,2018-03-27
computers_accessories,69.9,2018-03-27
cool_stuff,169.99,2018-03-27
housewares,199.0,2018-03-27
bed_bath_table,84.99,2018-03-27
perfumery,118.8,2018-03-27
telephony,139.0,2018-03-27
watches_gifts,115.0,2018-03-27
telephony,27.99,2018-03-27
computers_accessories,69.0,2018-03-27
electronics,18.9,2018-03-27
perfumery,160.56,2018-03-27
housewares,39.0,2018-03-27
furniture_decor,19.9,2018-03-27
furniture_living_room,109.97,2018-03-27
toys,99.0,2018-03-27
computers_accessories,83.49,2018-03-27
,122.99,2018-03-27
housewares,39.95,2018-03-27
health_beauty,380.0,2018-03-27
baby,987.0,2018-03-27
cool_stuff,89.99,2018-03-27
housewares,120.0,2018-03-27
auto,92.1,2018-03-27
computers_accessories,83.49,2018-03-27
auto,25.0,2018-03-27
pet_shop,16.9,2018-03-27
health_beauty,61.99,2018-03-27
audio,568.0,2018-03-27
cool_stuff,199.0,2018-03-27
health_beauty,349.9,2018-03-27
toys,15.99,2018-03-27
sports_leisure,138.5,2018-03-28
auto,65.9,2018-03-28
health_beauty,61.99,2018-03-28
baby,109.9,2018-03-28
baby,120.0,2018-03-28
watches_gifts,59.0,2018-03-28
health_beauty,61.99,2018-03-28
furniture_decor,150.0,2018-03-28
housewares,129.97,2018-03-28
bed_bath_table,199.0,2018-03-28
computers_accessories,159.0,2018-03-28
telephony,16.99,2018-03-28
sports_leisure,69.9,2018-03-28
telephony,29.99,2018-03-28
cine_photo,89.0,2018-03-28
cool_stuff,89.99,2018-03-28
computers_accessories,127.9,2018-03-28
food_drink,35.0,2018-03-28
sports_leisure,69.9,2018-03-28
computers_accessories,98.81,2018-03-28
sports_leisure,129.9,2018-03-28
bed_bath_table,69.0,2018-03-28
baby,119.9,2018-03-28
auto,119.9,2018-03-28
furniture_decor,89.18,2018-03-28
health_beauty,110.99,2018-03-28
,409.9,2018-03-28
health_beauty,56.89,2018-03-28
computers_accessories,129.0,2018-03-28
stationery,159.0,2018-03-28
bed_bath_table,37.49,2018-03-28
watches_gifts,134.9,2018-03-28
computers_accessories,129.0,2018-03-28
sports_leisure,79.99,2018-03-28
health_beauty,55.0,2018-03-28
bed_bath_table,38.0,2018-03-28
sports_leisure,45.0,2018-03-28
sports_leisure,45.0,2018-03-28
housewares,128.0,2018-03-28
bed_bath_table,89.9,2018-03-28
construction_tools_construction,72.0,2018-03-28
industry_commerce_and_business,79.0,2018-03-28
telephony,23.99,2018-03-28
housewares,85.0,2018-03-28
garden_tools,53.9,2018-03-28
fashion_bags_accessories,20.3,2018-03-28
home_appliances,89.9,2018-03-28
garden_tools,179.0,2018-03-28
watches_gifts,219.0,2018-03-28
telephony,22.99,2018-03-28
bed_bath_table,159.9,2018-03-28
garden_tools,53.9,2018-03-28
garden_tools,53.9,2018-03-28
garden_tools,53.9,2018-03-28
telephony,119.99,2018-03-28
health_beauty,57.0,2018-03-28
furniture_living_room,177.99,2018-03-28
watches_gifts,899.0,2018-03-28
computers_accessories,149.9,2018-03-28
,122.99,2018-03-28
watches_gifts,899.0,2018-03-28
,122.99,2018-03-28
toys,45.99,2018-03-28
baby,360.0,2018-03-28
auto,149.0,2018-03-28
bed_bath_table,39.99,2018-03-28
bed_bath_table,28.9,2018-03-28
market_place,119.9,2018-03-28
bed_bath_table,61.8,2018-03-28
auto,179.49,2018-03-28
costruction_tools_tools,45.6,2018-03-28
watches_gifts,168.9,2018-03-28
garden_tools,158.67,2018-03-28
computers_accessories,149.9,2018-03-28
bed_bath_table,199.0,2018-03-28
baby,987.0,2018-03-28
books_general_interest,19.9,2018-03-28
fixed_telephony,256.0,2018-03-28
computers_accessories,29.35,2018-03-28
telephony,245.0,2018-03-28
toys,134.9,2018-03-28
auto,89.9,2018-03-28
watches_gifts,123.0,2018-03-28
watches_gifts,123.0,2018-03-28
bed_bath_table,39.99,2018-03-28
toys,45.99,2018-03-28
sports_leisure,89.5,2018-03-28
cool_stuff,35.0,2018-03-28
garden_tools,53.9,2018-03-28
computers_accessories,72.0,2018-03-28
auto,54.9,2018-03-28
computers_accessories,98.44,2018-03-28
market_place,19.9,2018-03-28
perfumery,49.99,2018-03-28
garden_tools,138.89,2018-03-28
computers_accessories,110.0,2018-03-28
computers_accessories,110.0,2018-03-28
computers_accessories,110.0,2018-03-28
furniture_decor,129.9,2018-03-28
health_beauty,120.0,2018-03-28
pet_shop,209.0,2018-03-28
cool_stuff,169.99,2018-03-28
furniture_decor,169.0,2018-03-28
furniture_decor,169.0,2018-03-28
bed_bath_table,99.9,2018-03-28
electronics,12.9,2018-03-28
electronics,13.65,2018-03-28
perfumery,117.7,2018-03-28
furniture_decor,250.0,2018-03-28
computers_accessories,22.49,2018-03-28
electronics,12.9,2018-03-28
bed_bath_table,135.0,2018-03-28
housewares,49.99,2018-03-28
bed_bath_table,59.9,2018-03-28
watches_gifts,179.0,2018-03-28
computers_accessories,69.9,2018-03-28
garden_tools,53.9,2018-03-28
home_construction,95.2,2018-03-28
bed_bath_table,39.99,2018-03-28
auto,24.99,2018-03-28
bed_bath_table,26.0,2018-03-28
watches_gifts,320.0,2018-03-28
computers_accessories,84.89,2018-03-28
furniture_decor,45.0,2018-03-28
computers_accessories,84.89,2018-03-28
sports_leisure,39.0,2018-03-28
auto,51.49,2018-03-28
cool_stuff,149.9,2018-03-28
home_appliances,53.55,2018-03-28
health_beauty,22.9,2018-03-28
sports_leisure,23.8,2018-03-28
perfumery,199.0,2018-03-28
cool_stuff,315.0,2018-03-28
sports_leisure,68.99,2018-03-28
fashion_bags_accessories,49.0,2018-03-28
fashion_bags_accessories,49.0,2018-03-28
watches_gifts,29.0,2018-03-28
furniture_decor,99.9,2018-03-28
watches_gifts,115.0,2018-03-28
office_furniture,169.99,2018-03-28
watches_gifts,115.0,2018-03-28
stationery,25.0,2018-03-28
office_furniture,169.99,2018-03-28
food,27.9,2018-03-28
office_furniture,144.9,2018-03-28
agro_industry_and_commerce,99.0,2018-03-28
agro_industry_and_commerce,99.0,2018-03-28
sports_leisure,22.5,2018-03-28
health_beauty,180.0,2018-03-28
health_beauty,330.0,2018-03-28
health_beauty,330.0,2018-03-28
bed_bath_table,76.99,2018-03-28
bed_bath_table,48.0,2018-03-28
housewares,79.9,2018-03-28
bed_bath_table,33.99,2018-03-28
computers_accessories,99.9,2018-03-28
computers_accessories,180.0,2018-03-28
health_beauty,76.99,2018-03-28
small_appliances,32.9,2018-03-28
small_appliances,32.9,2018-03-28
watches_gifts,359.0,2018-03-28
health_beauty,21.9,2018-03-28
health_beauty,24.9,2018-03-28
sports_leisure,185.0,2018-03-28
office_furniture,156.94,2018-03-28
sports_leisure,45.9,2018-03-28
furniture_decor,10.99,2018-03-28
fashion_bags_accessories,29.9,2018-03-28
musical_instruments,1775.9,2018-03-28
baby,115.0,2018-03-28
computers_accessories,553.68,2018-03-28
computers_accessories,553.68,2018-03-28
furniture_decor,29.9,2018-03-28
sports_leisure,45.0,2018-03-28
fashion_bags_accessories,20.3,2018-03-28
perfumery,117.7,2018-03-28
perfumery,117.7,2018-03-28
health_beauty,59.0,2018-03-28
drinks,43.0,2018-03-28
drinks,43.0,2018-03-28
stationery,19.99,2018-03-28
computers_accessories,67.99,2018-03-28
industry_commerce_and_business,104.0,2018-03-28
furniture_decor,89.9,2018-03-28
musical_instruments,338.52,2018-03-28
housewares,34.98,2018-03-28
telephony,29.99,2018-03-28
computers_accessories,49.99,2018-03-28
auto,117.3,2018-03-28
computers_accessories,81.99,2018-03-28
pet_shop,95.0,2018-03-28
auto,124.8,2018-03-28
bed_bath_table,279.9,2018-03-28
fashion_bags_accessories,20.3,2018-03-28
fashion_bags_accessories,28.9,2018-03-28
computers_accessories,29.99,2018-03-28
computers_accessories,86.5,2018-03-28
toys,45.99,2018-03-28
furniture_decor,39.0,2018-03-28
furniture_decor,39.0,2018-03-28
furniture_decor,39.0,2018-03-28
furniture_decor,35.0,2018-03-28
furniture_decor,35.0,2018-03-28
furniture_decor,35.0,2018-03-28
garden_tools,85.5,2018-03-28
cool_stuff,209.99,2018-03-28
toys,119.9,2018-03-28
bed_bath_table,115.9,2018-03-28
telephony,155.0,2018-03-28
telephony,155.0,2018-03-28
bed_bath_table,86.9,2018-03-28
food,56.97,2018-03-28
telephony,14.99,2018-03-28
cool_stuff,69.9,2018-03-28
electronics,14.6,2018-03-28
auto,19.69,2018-03-28
cool_stuff,278.99,2018-03-28
auto,169.99,2018-03-28
health_beauty,39.99,2018-03-28
industry_commerce_and_business,78.0,2018-03-28
telephony,11.77,2018-03-28
garden_tools,77.42,2018-03-28
stationery,99.9,2018-03-28
watches_gifts,240.0,2018-03-28
sports_leisure,149.9,2018-03-28
housewares,85.71,2018-03-28
office_furniture,79.98,2018-03-28
computers_accessories,90.0,2018-03-28
sports_leisure,120.0,2018-03-28
bed_bath_table,25.9,2018-03-28
watches_gifts,579.0,2018-03-28
housewares,32.9,2018-03-28
consoles_games,69.0,2018-03-28
sports_leisure,29.9,2018-03-28
luggage_accessories,54.99,2018-03-28
luggage_accessories,54.99,2018-03-28
consoles_games,739.0,2018-03-28
stationery,79.0,2018-03-28
health_beauty,61.99,2018-03-28
auto,39.9,2018-03-28
health_beauty,152.0,2018-03-28
sports_leisure,69.0,2018-03-28
stationery,49.99,2018-03-29
health_beauty,44.8,2018-03-29
furniture_decor,35.0,2018-03-29
furniture_decor,35.0,2018-03-29
telephony,27.99,2018-03-29
health_beauty,29.9,2018-03-29
housewares,33.0,2018-03-29
baby,50.0,2018-03-29
toys,139.99,2018-03-29
health_beauty,49.9,2018-03-29
furniture_decor,35.0,2018-03-29
bed_bath_table,94.5,2018-03-29
cool_stuff,129.99,2018-03-29
watches_gifts,295.0,2018-03-29
furniture_decor,35.0,2018-03-29
telephony,35.0,2018-03-29
party_supplies,231.2,2018-03-29
fashion_bags_accessories,89.0,2018-03-29
office_furniture,136.99,2018-03-29
baby,42.9,2018-03-29
computers_accessories,79.9,2018-03-29
auto,41.9,2018-03-29
pet_shop,148.47,2018-03-29
perfumery,117.7,2018-03-29
bed_bath_table,99.9,2018-03-29
housewares,19.9,2018-03-29
pet_shop,148.48,2018-03-29
fashion_bags_accessories,115.0,2018-03-29
health_beauty,39.99,2018-03-29
sports_leisure,148.0,2018-03-29
computers_accessories,38.9,2018-03-29
bed_bath_table,249.9,2018-03-29
computers_accessories,149.9,2018-03-29
sports_leisure,269.9,2018-03-29
food_drink,56.9,2018-03-29
electronics,13.65,2018-03-29
housewares,69.8,2018-03-29
sports_leisure,78.0,2018-03-29
health_beauty,39.99,2018-03-29
industry_commerce_and_business,78.0,2018-03-29
health_beauty,152.0,2018-03-29
computers_accessories,149.9,2018-03-29
sports_leisure,26.3,2018-03-29
computers_accessories,139.0,2018-03-29
fashion_bags_accessories,94.0,2018-03-29
telephony,27.99,2018-03-29
health_beauty,59.99,2018-03-29
housewares,59.9,2018-03-29
furniture_decor,35.0,2018-03-29
computers_accessories,135.0,2018-03-29
auto,75.0,2018-03-29
auto,79.9,2018-03-29
office_furniture,149.99,2018-03-29
bed_bath_table,86.9,2018-03-29
watches_gifts,178.99,2018-03-29
stationery,49.99,2018-03-29
bed_bath_table,41.0,2018-03-29
industry_commerce_and_business,78.0,2018-03-29
garden_tools,99.9,2018-03-29
housewares,33.0,2018-03-29
auto,180.0,2018-03-29
watches_gifts,169.0,2018-03-29
baby,115.0,2018-03-29
,227.88,2018-03-29
computers_accessories,61.9,2018-03-29
stationery,49.99,2018-03-29
housewares,85.0,2018-03-29
bed_bath_table,49.95,2018-03-29
health_beauty,76.99,2018-03-29
sports_leisure,107.0,2018-03-29
cool_stuff,249.0,2018-03-29
home_appliances,18.7,2018-03-29
cool_stuff,69.99,2018-03-29
bed_bath_table,129.9,2018-03-29
furniture_decor,139.94,2018-03-29
audio,173.0,2018-03-29
electronics,72.0,2018-03-29
furniture_decor,139.94,2018-03-29
garden_tools,48.32,2018-03-29
cool_stuff,179.99,2018-03-29
telephony,29.99,2018-03-29
stationery,39.99,2018-03-29
stationery,49.99,2018-03-29
watches_gifts,237.0,2018-03-29
bed_bath_table,41.0,2018-03-29
furniture_decor,148.0,2018-03-29
furniture_decor,100.0,2018-03-29
small_appliances_home_oven_and_coffee,899.0,2018-03-29
auto,19.69,2018-03-29
bed_bath_table,55.9,2018-03-29
housewares,75.0,2018-03-29
computers_accessories,87.9,2018-03-29
sports_leisure,17.5,2018-03-29
furniture_decor,79.9,2018-03-29
office_furniture,139.99,2018-03-29
bed_bath_table,54.9,2018-03-29
auto,159.99,2018-03-29
bed_bath_table,135.0,2018-03-29
sports_leisure,86.99,2018-03-29
furniture_decor,99.9,2018-03-29
telephony,39.9,2018-03-29
watches_gifts,29.0,2018-03-29
garden_tools,53.9,2018-03-29
consoles_games,4099.99,2018-03-29
health_beauty,69.9,2018-03-29
watches_gifts,135.06,2018-03-29
office_furniture,179.9,2018-03-29
computers_accessories,126.12,2018-03-29
,159.77,2018-03-29
garden_tools,500.0,2018-03-29
health_beauty,84.99,2018-03-29
furniture_decor,35.0,2018-03-29
furniture_decor,35.0,2018-03-29
furniture_decor,35.0,2018-03-29
sports_leisure,46.99,2018-03-29
cool_stuff,109.9,2018-03-29
toys,45.99,2018-03-29
toys,45.99,2018-03-29
telephony,29.99,2018-03-29
toys,99.0,2018-03-29
furniture_decor,118.75,2018-03-29
bed_bath_table,153.0,2018-03-29
housewares,99.9,2018-03-29
bed_bath_table,39.0,2018-03-29
bed_bath_table,39.0,2018-03-29
bed_bath_table,39.0,2018-03-29
computers_accessories,47.75,2018-03-29
sports_leisure,23.8,2018-03-29
sports_leisure,23.8,2018-03-29
sports_leisure,85.0,2018-03-29
auto,179.49,2018-03-29
housewares,26.18,2018-03-29
housewares,26.18,2018-03-29
housewares,26.18,2018-03-29
housewares,26.18,2018-03-29
home_construction,269.7,2018-03-29
housewares,42.0,2018-03-29
health_beauty,79.99,2018-03-29
sports_leisure,200.36,2018-03-29
audio,499.99,2018-03-29
telephony,12.67,2018-03-29
telephony,12.67,2018-03-29
audio,499.99,2018-03-29
health_beauty,79.99,2018-03-29
telephony,37.99,2018-03-29
bed_bath_table,79.9,2018-03-29
watches_gifts,115.0,2018-03-29
stationery,24.0,2018-03-29
health_beauty,61.99,2018-03-29
electronics,19.9,2018-03-29
telephony,27.99,2018-03-29
cool_stuff,139.9,2018-03-29
fashion_bags_accessories,189.9,2018-03-29
agro_industry_and_commerce,412.0,2018-03-29
computers_accessories,147.9,2018-03-29
furniture_decor,49.0,2018-03-29
watches_gifts,168.9,2018-03-29
office_furniture,139.99,2018-03-29
electronics,21.9,2018-03-29
home_confort,86.9,2018-03-29
fixed_telephony,14.99,2018-03-29
auto,143.8,2018-03-29
computers_accessories,84.89,2018-03-29
electronics,12.9,2018-03-29
sports_leisure,200.0,2018-03-29
home_confort,86.9,2018-03-29
baby,17.0,2018-03-29
flowers,29.89,2018-03-29
electronics,17.89,2018-03-29
home_appliances_2,184.9,2018-03-29
housewares,120.0,2018-03-29
housewares,120.0,2018-03-29
health_beauty,24.9,2018-03-29
computers_accessories,45.0,2018-03-29
bed_bath_table,79.99,2018-03-29
construction_tools_construction,112.0,2018-03-29
bed_bath_table,79.99,2018-03-29
garden_tools,53.9,2018-03-29
watches_gifts,54.99,2018-03-29
furniture_decor,99.0,2018-03-29
bed_bath_table,199.0,2018-03-29
bed_bath_table,17.99,2018-03-29
bed_bath_table,17.99,2018-03-29
office_furniture,79.99,2018-03-29
bed_bath_table,34.99,2018-03-29
furniture_decor,39.9,2018-03-29
fashion_bags_accessories,80.0,2018-03-29
stationery,44.0,2018-03-29
,122.99,2018-03-29
bed_bath_table,129.89,2018-03-29
furniture_decor,79.98,2018-03-29
furniture_decor,79.98,2018-03-29
computers_accessories,149.9,2018-03-29
computers_accessories,149.9,2018-03-29
garden_tools,53.9,2018-03-29
bed_bath_table,53.0,2018-03-29
garden_tools,53.9,2018-03-29
telephony,25.77,2018-03-29
home_confort,159.99,2018-03-29
watches_gifts,269.0,2018-03-29
perfumery,37.9,2018-03-29
consoles_games,54.99,2018-03-29
consoles_games,54.99,2018-03-29
health_beauty,87.51,2018-03-29
health_beauty,79.0,2018-03-29
watches_gifts,115.0,2018-03-29
office_furniture,186.99,2018-03-29
telephony,21.99,2018-03-29
watches_gifts,115.0,2018-03-29
health_beauty,24.9,2018-03-29
health_beauty,24.9,2018-03-29
musical_instruments,59.0,2018-03-29
auto,199.99,2018-03-29
computers_accessories,43.89,2018-03-29
baby,45.0,2018-03-29
auto,429.9,2018-03-29
health_beauty,47.65,2018-03-29
baby,999.0,2018-03-29
small_appliances_home_oven_and_coffee,1799.0,2018-03-29
garden_tools,89.18,2018-03-29
bed_bath_table,99.9,2018-03-29
health_beauty,110.99,2018-03-29
bed_bath_table,72.75,2018-03-29
baby,90.0,2018-03-29
market_place,15.0,2018-03-30
,125.9,2018-03-30
sports_leisure,33.0,2018-03-30
health_beauty,12.0,2018-03-30
telephony,42.0,2018-03-30
telephony,24.99,2018-03-30
sports_leisure,104.9,2018-03-30
watches_gifts,29.0,2018-03-30
watches_gifts,112.9,2018-03-30
baby,169.9,2018-03-30
sports_leisure,46.99,2018-03-30
sports_leisure,104.9,2018-03-30
baby,428.0,2018-03-30
construction_tools_construction,120.0,2018-03-30
cool_stuff,65.0,2018-03-30
garden_tools,32.9,2018-03-30
pet_shop,119.9,2018-03-30
cool_stuff,89.9,2018-03-30
toys,229.99,2018-03-30
bed_bath_table,49.9,2018-03-30
fixed_telephony,109.8,2018-03-30
baby,49.9,2018-03-30
audio,499.99,2018-03-30
sports_leisure,89.9,2018-03-30
bed_bath_table,47.9,2018-03-30
health_beauty,20.9,2018-03-30
fashion_bags_accessories,24.9,2018-03-30
sports_leisure,227.0,2018-03-30
office_furniture,169.99,2018-03-30
health_beauty,19.9,2018-03-30
office_furniture,192.99,2018-03-30
