product_category_en,review_score,order_purchase_timestamp,review
bed_bath_table,5,2018-02-03,Good
bed_bath_table,5,2018-02-03,Good
computers_accessories,4,2017-05-16,Good
housewares,1,2018-08-27,Bad
garden_tools,1,2018-08-27,Bad
garden_tools,1,2018-08-27,Bad
sports_leisure,1,2018-01-10,Bad
sports_leisure,1,2017-08-03,Bad
books_imported,5,2018-05-15,Good
bed_bath_table,5,2017-06-05,Good
cool_stuff,5,2017-07-18,Good
telephony,3,2018-03-27,Bad
toys,2,2017-11-15,Bad
computers_accessories,1,2018-05-15,Bad
computers_accessories,5,2018-03-26,Good
sports_leisure,5,2017-08-07,Good
sports_leisure,5,2017-08-07,Good
pet_shop,4,2017-10-23,Good
watches_gifts,3,2017-08-22,Bad
health_beauty,5,2017-11-09,Good
housewares,5,2018-04-09,Good
garden_tools,4,2017-07-28,Good
baby,5,2017-07-18,Good
toys,5,2017-10-11,Good
bed_bath_table,5,2018-06-10,Good
health_beauty,5,2018-05-23,Good
furniture_decor,3,2017-09-02,Bad
luggage_accessories,4,2017-09-26,Good
health_beauty,1,2016-10-04,Bad
tablets_printing_image,4,2017-12-14,Good
watches_gifts,4,2018-02-04,Good
books_general_interest,5,2018-07-20,Good
bed_bath_table,5,2018-05-01,Good
housewares,5,2018-07-08,Good
computers_accessories,5,2018-02-22,Good
computers_accessories,5,2018-02-22,Good
fashion_bags_accessories,5,2017-11-24,Good
food,5,2018-05-02,Good
stationery,5,2018-01-05,Good
watches_gifts,5,2018-04-24,Good
telephony,3,2017-07-14,Bad
baby,4,2018-07-03,Good
health_beauty,5,2017-11-23,Good
costruction_tools_garden,5,2017-12-06,Good
,5,2018-08-05,Good
housewares,4,2018-07-30,Good
food,3,2018-01-07,Bad
food,3,2018-01-07,Bad
consoles_games,3,2017-12-06,Bad
fashion_bags_accessories,3,2017-03-21,Bad
home_appliances,1,2018-04-02,Bad
cool_stuff,5,2018-02-01,Good
watches_gifts,5,2018-05-03,Good
telephony,5,2018-02-13,Good
portateis_cozinha_e_preparadores_de_alimentos,5,2018-05-09,Good
furniture_decor,5,2017-09-28,Good
computers_accessories,4,2017-12-12,Good
garden_tools,5,2018-05-08,Good
cool_stuff,5,2018-01-16,Good
computers_accessories,2,2018-01-24,Bad
toys,5,2018-08-06,Good
toys,5,2018-08-06,Good
sports_leisure,5,2017-07-28,Good
telephony,2,2018-05-09,Bad
housewares,4,2018-02-20,Good
bed_bath_table,5,2018-02-20,Good
pet_shop,5,2018-02-09,Good
office_furniture,3,2018-05-28,Bad
sports_leisure,5,2017-02-01,Good
office_furniture,4,2017-04-26,Good
auto,5,2018-07-11,Good
toys,3,2017-10-08,Bad
health_beauty,4,2017-07-07,Good
health_beauty,5,2018-04-10,Good
perfumery,2,2017-11-29,Bad
sports_leisure,4,2017-09-27,Good
sports_leisure,4,2017-09-27,Good
computers_accessories,3,2018-08-18,Bad
watches_gifts,4,2018-05-08,Good
health_beauty,5,2018-02-25,Good
telephony,5,2017-10-13,Good
computers_accessories,5,2017-02-20,Good
computers_accessories,5,2017-02-20,Good
computers_accessories,5,2017-02-20,Good
furniture_living_room,1,2018-04-01,Bad
,2,2017-09-09,Bad
books_general_interest,5,2017-03-28,Good
toys,5,2017-10-18,Good
toys,5,2017-10-18,Good
toys,5,2017-10-18,Good
toys,5,2017-10-18,Good
toys,5,2017-10-18,Good
toys,5,2018-06-16,Good
bed_bath_table,5,2018-06-19,Good
auto,5,2018-03-21,Good
bed_bath_table,4,2017-12-10,Good
baby,4,2018-07-26,Good
bed_bath_table,5,2017-11-21,Good
housewares,5,2018-05-06,Good
health_beauty,1,2017-09-11,Bad
housewares,1,2018-02-25,Bad
furniture_decor,5,2018-02-17,Good
health_beauty,5,2018-08-08,Good
watches_gifts,5,2018-04-25,Good
sports_leisure,5,2018-05-30,Good
office_furniture,5,2017-06-24,Good
telephony,5,2017-06-06,Good
watches_gifts,5,2017-08-14,Good
garden_tools,5,2017-06-15,Good
health_beauty,5,2018-08-02,Good
computers_accessories,5,2018-02-13,Good
small_appliances_home_oven_and_coffee,3,2018-02-26,Bad
housewares,2,2018-07-06,Bad
toys,5,2018-05-16,Good
bed_bath_table,5,2018-04-19,Good
baby,5,2018-06-04,Good
sports_leisure,5,2017-07-18,Good
sports_leisure,5,2017-07-18,Good
furniture_decor,5,2017-03-23,Good
furniture_decor,5,2017-03-23,Good
health_beauty,5,2018-08-06,Good
stationery,3,2017-12-29,Bad
sports_leisure,3,2017-12-18,Bad
sports_leisure,3,2017-12-18,Bad
housewares,5,2017-09-27,Good
bed_bath_table,5,2017-12-21,Good
telephony,4,2018-03-08,Good
health_beauty,1,2018-06-10,Bad
toys,3,2017-11-29,Bad
toys,3,2017-11-29,Bad
pet_shop,5,2018-05-15,Good
furniture_decor,1,2017-03-13,Bad
sports_leisure,1,2017-01-18,Bad
bed_bath_table,1,2018-07-29,Bad
luggage_accessories,4,2018-03-22,Good
housewares,4,2018-07-29,Good
computers_accessories,1,2018-01-30,Bad
computers_accessories,1,2018-01-30,Bad
toys,3,2018-04-24,Bad
cool_stuff,5,2017-08-30,Good
bed_bath_table,5,2018-03-25,Good
sports_leisure,5,2018-04-26,Good
watches_gifts,5,2018-08-05,Good
health_beauty,5,2017-04-06,Good
computers_accessories,5,2018-02-20,Good
agro_industry_and_commerce,5,2018-06-24,Good
toys,5,2017-09-08,Good
bed_bath_table,5,2017-11-09,Good
cool_stuff,4,2017-10-30,Good
health_beauty,5,2018-05-03,Good
health_beauty,1,2018-03-09,Bad
stationery,4,2017-03-30,Good
watches_gifts,1,2017-06-09,Bad
watches_gifts,5,2018-01-31,Good
stationery,5,2017-12-16,Good
consoles_games,4,2017-05-16,Good
computers_accessories,5,2018-03-29,Good
construction_tools_construction,1,2018-07-14,Bad
sports_leisure,5,2018-04-29,Good
sports_leisure,5,2017-06-27,Good
garden_tools,5,2018-05-11,Good
health_beauty,4,2018-07-25,Good
health_beauty,5,2017-12-06,Good
sports_leisure,5,2017-06-23,Good
telephony,5,2017-05-01,Good
cool_stuff,4,2017-06-19,Good
cool_stuff,5,2017-11-01,Good
drinks,5,2018-05-05,Good
garden_tools,5,2018-06-13,Good
watches_gifts,5,2017-07-16,Good
fashion_bags_accessories,4,2017-05-12,Good
stationery,4,2018-07-19,Good
sports_leisure,1,2017-08-12,Bad
perfumery,5,2018-04-04,Good
baby,1,2018-01-18,Bad
electronics,5,2018-03-31,Good
cool_stuff,5,2017-08-02,Good
sports_leisure,5,2017-09-18,Good
electronics,1,2018-03-04,Bad
garden_tools,3,2018-03-18,Bad
construction_tools_construction,3,2018-03-18,Bad
office_furniture,4,2018-05-18,Good
small_appliances,1,2017-06-25,Bad
bed_bath_table,5,2018-08-14,Good
furniture_decor,1,2017-05-15,Bad
furniture_decor,1,2017-05-15,Bad
baby,1,2017-05-13,Bad
tablets_printing_image,5,2018-03-18,Good
tablets_printing_image,5,2018-03-18,Good
electronics,5,2018-02-03,Good
pet_shop,5,2018-02-14,Good
watches_gifts,5,2017-07-17,Good
health_beauty,5,2018-02-23,Good
furniture_living_room,1,2018-07-12,Bad
baby,2,2018-01-12,Bad
watches_gifts,5,2018-08-01,Good
computers_accessories,5,2018-02-09,Good
office_furniture,4,2017-07-05,Good
health_beauty,5,2018-06-14,Good
toys,5,2017-12-02,Good
health_beauty,4,2017-09-26,Good
stationery,3,2017-10-19,Bad
consoles_games,3,2018-01-01,Bad
watches_gifts,1,2018-07-23,Bad
health_beauty,5,2018-08-05,Good
bed_bath_table,5,2017-07-07,Good
baby,5,2017-09-13,Good
bed_bath_table,4,2017-07-23,Good
furniture_decor,5,2017-07-23,Good
air_conditioning,4,2017-12-09,Good
watches_gifts,5,2017-09-04,Good
sports_leisure,5,2018-06-14,Good
furniture_decor,5,2017-10-21,Good
health_beauty,4,2018-03-24,Good
bed_bath_table,5,2017-07-11,Good
luggage_accessories,5,2018-04-22,Good
bed_bath_table,4,2018-05-14,Good
bed_bath_table,4,2018-05-14,Good
home_appliances,3,2018-05-16,Bad
housewares,3,2018-01-15,Bad
baby,1,2018-03-23,Bad
bed_bath_table,2,2017-11-01,Bad
bed_bath_table,2,2017-11-01,Bad
health_beauty,5,2017-11-08,Good
sports_leisure,2,2017-09-05,Bad
sports_leisure,5,2018-01-17,Good
toys,5,2017-11-02,Good
pet_shop,4,2018-07-30,Good
food_drink,5,2018-07-27,Good
sports_leisure,5,2018-07-05,Good
garden_tools,2,2017-11-15,Bad
bed_bath_table,5,2018-04-20,Good
electronics,4,2018-06-12,Good
health_beauty,5,2017-10-05,Good
sports_leisure,5,2017-08-07,Good
cool_stuff,5,2017-12-19,Good
consoles_games,5,2017-06-15,Good
consoles_games,5,2017-06-15,Good
computers_accessories,3,2018-06-23,Bad
watches_gifts,5,2018-04-03,Good
health_beauty,4,2018-04-26,Good
health_beauty,1,2018-07-13,Bad
stationery,3,2018-03-11,Bad
furniture_decor,5,2018-03-22,Good
baby,5,2017-09-20,Good
watches_gifts,5,2018-04-30,Good
bed_bath_table,3,2017-05-24,Bad
sports_leisure,5,2018-06-05,Good
kitchen_dining_laundry_garden_furniture,3,2017-03-25,Bad
bed_bath_table,4,2018-07-16,Good
computers_accessories,5,2018-04-25,Good
auto,3,2018-05-06,Bad
health_beauty,4,2017-01-28,Good
furniture_decor,4,2018-07-01,Good
health_beauty,4,2018-04-12,Good
sports_leisure,5,2017-09-04,Good
watches_gifts,4,2018-01-04,Good
computers_accessories,5,2018-02-22,Good
computers_accessories,5,2018-02-22,Good
baby,5,2017-12-13,Good
housewares,2,2018-04-10,Bad
bed_bath_table,5,2018-01-09,Good
luggage_accessories,5,2018-08-17,Good
auto,4,2018-08-13,Good
sports_leisure,5,2017-04-26,Good
baby,5,2018-01-24,Good
home_construction,4,2018-01-14,Good
health_beauty,5,2018-03-23,Good
consoles_games,3,2017-09-13,Bad
toys,5,2017-06-05,Good
perfumery,5,2018-07-30,Good
pet_shop,5,2018-01-25,Good
telephony,5,2018-01-17,Good
perfumery,4,2017-02-12,Good
bed_bath_table,5,2017-06-29,Good
furniture_decor,1,2018-02-14,Bad
furniture_decor,1,2018-02-14,Bad
perfumery,5,2017-01-26,Good
health_beauty,5,2017-12-19,Good
sports_leisure,4,2017-11-01,Good
toys,4,2017-01-25,Good
toys,4,2018-02-04,Good
toys,5,2017-10-31,Good
computers_accessories,1,2018-05-21,Bad
computers_accessories,5,2017-08-12,Good
housewares,5,2018-05-31,Good
cool_stuff,5,2018-07-09,Good
housewares,5,2017-12-07,Good
garden_tools,5,2017-12-13,Good
health_beauty,4,2018-08-08,Good
watches_gifts,5,2017-09-21,Good
agro_industry_and_commerce,4,2018-05-30,Good
computers_accessories,5,2017-07-03,Good
sports_leisure,5,2017-11-28,Good
housewares,1,2017-11-15,Bad
construction_tools_safety,1,2018-08-06,Bad
bed_bath_table,5,2018-08-18,Good
toys,5,2018-04-27,Good
perfumery,5,2018-07-13,Good
housewares,4,2017-05-06,Good
watches_gifts,1,2018-05-18,Bad
telephony,5,2017-06-24,Good
housewares,4,2017-11-22,Good
housewares,5,2018-08-16,Good
telephony,4,2017-11-01,Good
health_beauty,1,2017-05-06,Bad
watches_gifts,5,2018-03-06,Good
bed_bath_table,5,2018-08-07,Good
computers_accessories,3,2018-05-30,Bad
perfumery,4,2017-04-26,Good
health_beauty,5,2018-07-28,Good
cool_stuff,5,2017-06-11,Good
bed_bath_table,4,2017-10-16,Good
bed_bath_table,4,2017-10-16,Good
health_beauty,5,2017-08-27,Good
art,5,2018-07-16,Good
furniture_decor,3,2017-10-08,Bad
furniture_decor,3,2017-10-08,Bad
bed_bath_table,5,2018-06-19,Good
watches_gifts,1,2017-11-24,Bad
health_beauty,4,2017-06-12,Good
auto,5,2017-11-21,Good
toys,5,2018-05-28,Good
bed_bath_table,4,2017-12-03,Good
bed_bath_table,4,2017-12-03,Good
garden_tools,5,2017-12-07,Good
office_furniture,2,2017-03-13,Bad
sports_leisure,5,2017-03-12,Good
watches_gifts,5,2017-09-28,Good
drinks,5,2018-02-09,Good
small_appliances,5,2017-06-27,Good
office_furniture,5,2017-08-08,Good
drinks,5,2018-03-28,Good
drinks,5,2018-03-28,Good
computers_accessories,5,2017-09-05,Good
bed_bath_table,4,2017-09-12,Good
bed_bath_table,4,2017-09-12,Good
furniture_decor,1,2017-12-15,Bad
consoles_games,5,2017-08-15,Good
bed_bath_table,4,2018-05-14,Good
audio,5,2018-04-02,Good
watches_gifts,1,2018-03-10,Bad
,5,2017-10-14,Good
cool_stuff,5,2017-08-28,Good
garden_tools,5,2018-04-02,Good
telephony,5,2017-03-11,Good
furniture_decor,4,2018-08-17,Good
health_beauty,5,2017-12-14,Good
auto,1,2018-03-07,Bad
computers_accessories,1,2017-12-05,Bad
computers_accessories,1,2017-12-05,Bad
watches_gifts,5,2017-10-12,Good
auto,4,2018-08-02,Good
auto,4,2018-08-02,Good
bed_bath_table,1,2018-06-21,Bad
furniture_decor,5,2017-11-01,Good
auto,3,2018-06-05,Bad
stationery,5,2018-04-04,Good
toys,5,2017-07-16,Good
computers_accessories,5,2017-09-30,Good
sports_leisure,5,2017-04-07,Good
bed_bath_table,1,2017-06-03,Bad
cool_stuff,1,2017-04-19,Bad
bed_bath_table,1,2017-04-19,Bad
baby,5,2017-11-05,Good
housewares,5,2017-03-04,Good
home_appliances,3,2017-11-16,Bad
bed_bath_table,4,2018-01-31,Good
fashion_male_clothing,5,2017-09-13,Good
housewares,5,2018-02-13,Good
musical_instruments,4,2017-10-10,Good
furniture_decor,4,2018-08-09,Good
furniture_decor,4,2018-08-09,Good
furniture_decor,4,2018-08-09,Good
furniture_decor,4,2018-08-09,Good
baby,3,2018-08-16,Bad
telephony,4,2017-06-26,Good
stationery,5,2017-04-05,Good
luggage_accessories,4,2018-01-15,Good
bed_bath_table,5,2018-04-28,Good
christmas_supplies,5,2017-06-25,Good
cine_photo,5,2018-07-26,Good
sports_leisure,5,2017-05-28,Good
market_place,5,2017-03-06,Good
home_appliances,1,2018-04-04,Bad
consoles_games,5,2017-07-31,Good
housewares,2,2018-07-09,Bad
furniture_living_room,4,2018-05-13,Good
toys,5,2017-10-11,Good
perfumery,5,2017-05-29,Good
sports_leisure,5,2018-05-17,Good
health_beauty,4,2018-05-21,Good
fashion_bags_accessories,5,2017-12-15,Good
health_beauty,3,2017-04-26,Bad
watches_gifts,5,2018-05-12,Good
bed_bath_table,4,2017-05-10,Good
electronics,4,2018-07-23,Good
health_beauty,5,2017-12-11,Good
home_construction,4,2018-03-17,Good
consoles_games,1,2018-01-10,Bad
health_beauty,5,2018-07-23,Good
computers_accessories,5,2017-02-21,Good
health_beauty,5,2018-07-05,Good
housewares,5,2018-05-18,Good
cool_stuff,5,2017-09-05,Good
auto,2,2018-04-11,Bad
telephony,5,2017-12-09,Good
perfumery,5,2017-10-09,Good
bed_bath_table,4,2017-07-18,Good
pet_shop,5,2017-09-04,Good
sports_leisure,4,2017-06-01,Good
perfumery,1,2017-12-24,Bad
perfumery,1,2017-12-24,Bad
housewares,5,2018-02-10,Good
computers_accessories,1,2017-11-02,Bad
bed_bath_table,5,2018-03-14,Good
bed_bath_table,1,2018-02-27,Bad
computers_accessories,3,2018-04-18,Bad
watches_gifts,5,2018-02-10,Good
telephony,5,2018-04-06,Good
electronics,5,2018-04-06,Good
sports_leisure,5,2017-09-13,Good
party_supplies,4,2017-10-23,Good
garden_tools,2,2017-02-26,Bad
baby,5,2017-08-12,Good
watches_gifts,5,2018-08-18,Good
electronics,5,2018-08-22,Good
watches_gifts,5,2017-09-13,Good
bed_bath_table,5,2017-03-06,Good
telephony,1,2017-11-27,Bad
luggage_accessories,3,2017-03-01,Bad
bed_bath_table,1,2017-07-15,Bad
bed_bath_table,1,2017-07-15,Bad
bed_bath_table,1,2017-07-15,Bad
bed_bath_table,1,2017-07-15,Bad
bed_bath_table,5,2017-11-16,Good
housewares,4,2017-06-06,Good
furniture_living_room,4,2017-03-16,Good
computers,5,2017-09-07,Good
food,4,2018-04-23,Good
sports_leisure,5,2017-01-27,Good
bed_bath_table,2,2018-02-26,Bad
telephony,3,2017-10-07,Bad
baby,3,2018-03-19,Bad
toys,5,2017-12-13,Good
housewares,4,2018-04-08,Good
portateis_cozinha_e_preparadores_de_alimentos,5,2018-08-27,Good
books_general_interest,5,2018-04-24,Good
electronics,5,2018-05-26,Good
computers,1,2017-10-02,Bad
sports_leisure,5,2017-03-30,Good
telephony,5,2017-03-23,Good
telephony,5,2017-03-23,Good
sports_leisure,4,2018-06-06,Good
books_general_interest,5,2018-06-20,Good
watches_gifts,5,2018-08-14,Good
auto,5,2018-06-10,Good
garden_tools,5,2018-05-02,Good
fashion_bags_accessories,1,2017-09-12,Bad
sports_leisure,5,2018-02-01,Good
pet_shop,5,2018-03-01,Good
,1,2017-06-04,Bad
toys,1,2017-09-06,Bad
toys,1,2017-09-06,Bad
computers_accessories,5,2018-03-29,Good
computers_accessories,4,2018-05-16,Good
sports_leisure,5,2017-10-09,Good
art,3,2018-04-19,Bad
air_conditioning,1,2017-04-17,Bad
baby,4,2017-06-28,Good
,1,2017-11-22,Bad
office_furniture,5,2018-05-03,Good
furniture_decor,5,2017-08-23,Good
furniture_decor,5,2017-08-23,Good
furniture_decor,5,2017-08-23,Good
furniture_decor,5,2017-08-23,Good
sports_leisure,4,2017-11-27,Good
telephony,4,2017-01-23,Good
sports_leisure,5,2018-06-29,Good
sports_leisure,5,2018-06-29,Good
furniture_decor,5,2017-04-29,Good
furniture_decor,5,2017-06-30,Good
office_furniture,1,2017-02-13,Bad
luggage_accessories,5,2018-06-11,Good
watches_gifts,5,2017-08-05,Good
computers_accessories,5,2018-07-18,Good
health_beauty,5,2018-07-18,Good
bed_bath_table,5,2017-12-06,Good
furniture_bedroom,1,2017-05-19,Bad
luggage_accessories,5,2017-09-20,Good
health_beauty,5,2018-07-20,Good
sports_leisure,5,2017-04-19,Good
watches_gifts,5,2018-07-01,Good
computers_accessories,1,2017-12-12,Bad
computers_accessories,1,2017-12-12,Bad
toys,5,2017-05-16,Good
furniture_decor,4,2017-12-05,Good
auto,5,2017-12-17,Good
fashion_bags_accessories,3,2017-11-20,Bad
toys,1,2017-12-11,Bad
sports_leisure,5,2017-02-15,Good
furniture_decor,5,2017-11-09,Good
telephony,5,2018-04-01,Good
computers_accessories,5,2018-05-14,Good
food,5,2018-04-23,Good
computers_accessories,5,2018-06-07,Good
bed_bath_table,1,2018-02-27,Bad
furniture_decor,5,2017-08-29,Good
computers_accessories,5,2018-07-04,Good
auto,1,2018-02-15,Bad
housewares,5,2018-05-27,Good
bed_bath_table,5,2018-06-24,Good
housewares,3,2017-11-29,Bad
housewares,3,2017-11-29,Bad
perfumery,5,2017-06-08,Good
cool_stuff,5,2017-11-18,Good
pet_shop,5,2017-02-28,Good
consoles_games,3,2017-10-12,Bad
sports_leisure,5,2017-08-10,Good
computers_accessories,1,2018-05-07,Bad
telephony,5,2018-02-15,Good
furniture_decor,5,2017-08-04,Good
office_furniture,1,2017-03-06,Bad
,5,2017-08-02,Good
stationery,4,2017-08-05,Good
auto,4,2018-04-16,Good
health_beauty,4,2017-12-13,Good
baby,4,2018-06-23,Good
computers_accessories,5,2017-11-24,Good
health_beauty,4,2018-04-29,Good
bed_bath_table,5,2017-11-06,Good
food_drink,5,2017-03-15,Good
computers_accessories,1,2018-02-11,Bad
garden_tools,5,2017-11-24,Good
perfumery,5,2018-04-23,Good
toys,5,2018-04-23,Good
sports_leisure,5,2018-04-11,Good
electronics,2,2017-11-23,Bad
telephony,4,2018-07-21,Good
baby,5,2018-03-06,Good
furniture_decor,4,2018-03-03,Good
bed_bath_table,4,2017-05-23,Good
bed_bath_table,4,2017-05-23,Good
telephony,4,2017-10-23,Good
telephony,4,2017-10-23,Good
furniture_decor,5,2018-07-15,Good
health_beauty,5,2018-03-04,Good
market_place,5,2018-01-10,Good
health_beauty,5,2017-12-10,Good
electronics,5,2017-10-13,Good
housewares,5,2017-01-29,Good
electronics,3,2018-08-10,Bad
sports_leisure,1,2018-03-19,Bad
auto,5,2018-02-14,Good
perfumery,5,2018-02-14,Good
stationery,5,2017-11-13,Good
telephony,5,2018-03-23,Good
computers_accessories,5,2018-03-26,Good
toys,5,2017-05-26,Good
toys,5,2017-06-09,Good
auto,5,2018-08-25,Good
construction_tools_construction,5,2018-06-21,Good
baby,5,2018-04-16,Good
computers_accessories,5,2017-11-06,Good
musical_instruments,5,2017-10-23,Good
bed_bath_table,4,2018-06-10,Good
bed_bath_table,4,2018-06-10,Good
luggage_accessories,5,2017-08-12,Good
stationery,5,2017-08-12,Good
books_technical,5,2017-10-23,Good
bed_bath_table,5,2017-05-07,Good
sports_leisure,4,2018-08-21,Good
home_construction,4,2018-08-13,Good
computers_accessories,5,2018-05-30,Good
computers_accessories,5,2018-05-30,Good
industry_commerce_and_business,5,2018-05-30,Good
toys,5,2017-03-22,Good
air_conditioning,5,2017-04-01,Good
fashion_bags_accessories,4,2018-05-17,Good
garden_tools,5,2017-11-27,Good
garden_tools,5,2017-11-27,Good
costruction_tools_garden,4,2018-03-19,Good
pet_shop,5,2017-02-15,Good
furniture_decor,4,2018-03-03,Good
furniture_decor,4,2018-03-03,Good
computers_accessories,4,2018-07-23,Good
fashion_bags_accessories,1,2017-05-22,Bad
perfumery,5,2018-01-10,Good
perfumery,5,2018-01-10,Good
health_beauty,5,2017-11-22,Good
computers_accessories,5,2017-07-12,Good
sports_leisure,5,2017-10-19,Good
furniture_decor,4,2017-10-07,Good
furniture_decor,5,2018-04-19,Good
construction_tools_construction,5,2018-08-19,Good
construction_tools_construction,5,2018-08-19,Good
construction_tools_construction,5,2018-08-19,Good
computers_accessories,5,2018-04-09,Good
computers_accessories,4,2018-07-19,Good
auto,5,2017-10-13,Good
watches_gifts,4,2017-09-16,Good
watches_gifts,4,2017-09-16,Good
,5,2017-05-01,Good
auto,5,2018-06-19,Good
baby,5,2017-09-21,Good
auto,4,2018-04-18,Good
auto,4,2018-04-18,Good
auto,4,2018-04-18,Good
housewares,1,2017-05-23,Bad
housewares,1,2017-05-23,Bad
housewares,1,2017-05-23,Bad
health_beauty,2,2017-12-05,Bad
sports_leisure,2,2018-02-02,Bad
home_construction,5,2017-11-14,Good
housewares,5,2018-08-03,Good
auto,3,2018-02-20,Bad
fashion_sport,4,2017-04-21,Good
computers_accessories,5,2018-02-08,Good
pet_shop,5,2017-09-02,Good
garden_tools,5,2017-11-24,Good
bed_bath_table,5,2018-05-01,Good
sports_leisure,2,2018-03-16,Bad
electronics,5,2018-01-29,Good
telephony,5,2018-03-15,Good
cine_photo,3,2018-03-28,Bad
cool_stuff,5,2017-03-15,Good
watches_gifts,5,2017-08-21,Good
agro_industry_and_commerce,1,2017-11-14,Bad
telephony,4,2017-06-15,Good
telephony,4,2017-06-15,Good
watches_gifts,1,2017-07-21,Bad
,5,2017-08-21,Good
furniture_decor,5,2017-06-20,Good
watches_gifts,5,2017-11-07,Good
bed_bath_table,5,2017-09-06,Good
construction_tools_construction,1,2018-08-05,Bad
construction_tools_construction,1,2018-08-05,Bad
bed_bath_table,5,2018-02-03,Good
sports_leisure,5,2018-04-12,Good
computers_accessories,4,2018-08-14,Good
watches_gifts,1,2018-07-10,Bad
computers_accessories,2,2017-07-21,Bad
furniture_decor,5,2017-08-15,Good
furniture_decor,3,2017-06-25,Bad
perfumery,5,2017-12-26,Good
bed_bath_table,1,2018-01-29,Bad
watches_gifts,5,2018-05-07,Good
health_beauty,5,2018-05-10,Good
housewares,5,2017-11-21,Good
toys,5,2017-11-30,Good
stationery,5,2017-03-25,Good
health_beauty,5,2018-08-21,Good
auto,5,2017-06-29,Good
computers_accessories,1,2017-06-29,Bad
home_appliances_2,5,2017-06-25,Good
electronics,5,2018-02-17,Good
tablets_printing_image,5,2017-02-10,Good
auto,3,2018-02-16,Bad
watches_gifts,5,2018-06-18,Good
watches_gifts,5,2018-06-18,Good
watches_gifts,5,2018-06-18,Good
watches_gifts,5,2018-06-18,Good
watches_gifts,5,2018-06-18,Good
watches_gifts,5,2018-03-17,Good
electronics,3,2018-02-16,Bad
toys,5,2017-11-24,Good
computers_accessories,1,2018-03-03,Bad
food,5,2018-01-27,Good
watches_gifts,4,2017-10-26,Good
cool_stuff,5,2017-05-12,Good
books_general_interest,4,2017-12-13,Good
pet_shop,5,2017-08-25,Good
pet_shop,5,2017-08-25,Good
bed_bath_table,5,2017-05-29,Good
bed_bath_table,5,2017-05-29,Good
consoles_games,3,2018-01-22,Bad
bed_bath_table,4,2017-02-18,Good
bed_bath_table,4,2017-02-18,Good
health_beauty,4,2017-09-10,Good
bed_bath_table,5,2017-11-09,Good
stationery,4,2018-02-21,Good
auto,4,2018-03-19,Good
health_beauty,1,2018-04-16,Bad
sports_leisure,1,2017-08-05,Bad
industry_commerce_and_business,5,2018-05-12,Good
industry_commerce_and_business,5,2018-05-12,Good
auto,5,2018-01-06,Good
audio,3,2017-04-26,Bad
food,5,2017-09-30,Good
housewares,4,2018-07-24,Good
health_beauty,5,2018-04-28,Good
food,5,2018-03-26,Good
fashion_bags_accessories,4,2018-08-13,Good
housewares,5,2017-11-28,Good
bed_bath_table,1,2018-03-20,Bad
fashion_underwear_beach,1,2018-07-29,Bad
stationery,5,2017-12-14,Good
bed_bath_table,4,2017-11-23,Good
baby,5,2018-04-21,Good
sports_leisure,5,2017-11-24,Good
watches_gifts,1,2018-02-20,Bad
bed_bath_table,5,2018-04-26,Good
furniture_decor,5,2018-05-06,Good
toys,5,2017-05-12,Good
consoles_games,5,2018-03-28,Good
watches_gifts,4,2017-06-04,Good
garden_tools,3,2018-02-02,Bad
garden_tools,3,2018-02-02,Bad
health_beauty,4,2018-07-30,Good
auto,3,2018-03-02,Bad
books_imported,5,2017-09-15,Good
sports_leisure,5,2018-05-15,Good
sports_leisure,5,2018-05-15,Good
computers_accessories,1,2018-02-16,Bad
toys,5,2018-02-01,Good
health_beauty,5,2018-03-30,Good
housewares,1,2018-02-17,Bad
watches_gifts,4,2018-04-05,Good
,5,2018-07-31,Good
health_beauty,1,2018-03-10,Bad
stationery,4,2017-11-14,Good
watches_gifts,1,2017-10-11,Bad
watches_gifts,1,2017-10-11,Bad
watches_gifts,1,2017-10-11,Bad
electronics,5,2018-01-23,Good
health_beauty,1,2017-03-31,Bad
bed_bath_table,5,2017-05-16,Good
bed_bath_table,4,2017-05-16,Good
housewares,5,2018-07-29,Good
garden_tools,4,2017-02-20,Good
computers_accessories,5,2017-09-13,Good
telephony,5,2017-04-04,Good
toys,5,2018-04-21,Good
auto,4,2017-12-22,Good
sports_leisure,5,2018-04-27,Good
housewares,5,2018-07-04,Good
baby,5,2017-08-22,Good
bed_bath_table,4,2018-06-30,Good
telephony,5,2018-01-18,Good
sports_leisure,5,2018-02-06,Good
cool_stuff,5,2018-01-27,Good
housewares,3,2017-10-23,Bad
sports_leisure,5,2017-07-09,Good
sports_leisure,5,2018-02-08,Good
furniture_living_room,5,2017-11-13,Good
computers,5,2018-01-12,Good
agro_industry_and_commerce,5,2018-04-27,Good
furniture_decor,5,2018-01-21,Good
stationery,5,2017-06-19,Good
electronics,5,2018-07-28,Good
computers_accessories,5,2018-04-30,Good
toys,5,2017-11-20,Good
pet_shop,2,2018-01-13,Bad
housewares,4,2018-05-14,Good
agro_industry_and_commerce,5,2018-04-25,Good
watches_gifts,5,2017-02-28,Good
books_technical,5,2018-07-23,Good
bed_bath_table,4,2018-02-03,Good
cool_stuff,4,2017-08-27,Good
watches_gifts,5,2018-01-14,Good
,5,2018-01-18,Good
,5,2018-01-18,Good
,5,2018-01-18,Good
perfumery,4,2017-12-06,Good
furniture_decor,4,2018-03-09,Good
housewares,5,2018-02-19,Good
